customer_id,first_name,last_name,email,phone_number,address,city,country,postal_code,loyalty_points
939,Dorry,Lunny,dlunnyq2@parallels.com,291-568-9448,37923 Sheridan Park,Bissau,Guinea-Bissau,,879
940,Gordon,Heffron,gheffronq3@mac.com,686-846-6813,8524 Redwing Road,Valence,France,26953 CEDEX 9,738
941,Felic,Hurne,fhurneq4@com.com,680-835-9407,48136 Oriole Crossing,Gunungmanik,Indonesia,,914
942,Jameson,Ensley,jensleyq5@hc360.com,519-795-6907,894 Bashford Place,Lubin,Poland,59-339,777
943,Rebekkah,Ince,rinceq6@toplist.cz,405-207-4437,33866 Sheridan Pass,Hecheng,China,,453
944,Sigmund,Kubista,skubistaq7@columbia.edu,668-719-3475,0553 Dennis Parkway,Kebon,Indonesia,,46
945,Ric,Warters,rwartersq8@senate.gov,476-102-6611,533 Debra Alley,Santo Tomé,Argentina,3016,964
946,Kayle,Ganniclifft,kganniclifftq9@webeden.co.uk,269-530-3020,425 Bunker Hill Circle,Liudong,China,,630
947,Genovera,Walesby,gwalesbyqa@census.gov,132-856-2842,130 Mifflin Street,Chợ Lầu,Vietnam,,355
948,Blakeley,Puddefoot,bpuddefootqb@miitbeian.gov.cn,496-947-8580,35 Dixon Junction,Potolo,Bolivia,,276
949,Sherlocke,Hutcheon,shutcheonqc@cnn.com,411-135-8829,0303 Fair Oaks Circle,Baro Kunda,Gambia,,651
950,Sylvester,Chatin,schatinqd@shareasale.com,275-547-4076,9 Corry Crossing,Balpyk Bī,Kazakhstan,,275
951,Bobby,Hazeley,bhazeleyqe@discuz.net,505-124-1959,052 Heffernan Avenue,Khyzy,Azerbaijan,,45
952,Joscelin,Greenstreet,jgreenstreetqf@flickr.com,150-283-9709,44516 Delaware Street,Pishaj,Albania,,946
953,Krissy,Tape,ktapeqg@discuz.net,825-617-2199,625 Cascade Center,Beicheng,China,,949
954,Hugh,Maas,hmaasqh@mysql.com,551-296-7807,696 Corben Way,Võhma,Estonia,,832
955,Dix,Laugheran,dlaugheranqi@blogspot.com,757-397-7991,87 Hoard Street,Montalegre,Portugal,5470-206,919
956,Nikolaus,Heathcoat,nheathcoatqj@foxnews.com,630-384-8157,4521 Larry Avenue,Ngedhusuba,Indonesia,,235
957,Skelly,Stapels,sstapelsqk@skyrock.com,217-291-4963,861 Novick Avenue,Sūrāb,Pakistan,23161,296
958,Marni,Mursell,mmursellql@oaic.gov.au,252-746-7442,7 Cherokee Plaza,Maslovare,Bosnia and Herzegovina,,26
959,Sigrid,Hoff,shoffqm@bigcartel.com,883-601-2473,3148 Rowland Lane,Utama Wetan,Indonesia,,810
960,Corabel,Shawcross,cshawcrossqn@nytimes.com,537-959-0695,131 Sherman Trail,Blimbing,Indonesia,,595
961,Laverna,Girardini,lgirardiniqo@ebay.com,628-196-5336,6 Kedzie Court,Huaguoshan,China,,813
962,Justus,Nashe,jnasheqp@mysql.com,171-592-2151,043 School Trail,Firmat,Argentina,2630,29
963,Brittani,Vickerman,bvickermanqq@tmall.com,983-363-7335,11762 Blaine Court,Wetzlar,Germany,35581,877
964,Loralyn,Illingsworth,lillingsworthqr@google.com,778-471-4547,2593 Bunting Pass,Nyuksenitsa,Russia,161396,676
965,Foster,Caldwell,fcaldwellqs@techcrunch.com,136-825-2174,44141 Mifflin Park,Las Tejeras,Honduras,,79
966,Carmencita,Gammie,cgammieqt@discuz.net,568-705-6030,3 Bashford Terrace,Noailles,France,60434 CEDEX,271
967,Den,Tosspell,dtosspellqu@nps.gov,799-359-7700,07357 Rusk Point,Tangjiawan,China,,426
968,Gabriele,Marten,gmartenqv@omniture.com,790-663-7058,893 Saint Paul Point,Nizui,China,,762
969,Armstrong,Hunte,ahunteqw@amazonaws.com,643-478-8138,06888 8th Junction,Itapicuru,Brazil,48475-000,855
970,Darwin,Quarlis,dquarlisqx@quantcast.com,748-951-5094,5 Beilfuss Avenue,Ariana,Tunisia,,520
971,Curtice,Wrightam,cwrightamqy@creativecommons.org,891-384-4209,5 Northfield Circle,Amargosa,Brazil,45300-000,944
972,Orelie,Waterhous,owaterhousqz@sogou.com,829-459-5110,7264 High Crossing Drive,Zengfu,China,,645
973,Evanne,Kenton,ekentonr0@timesonline.co.uk,987-808-5380,68 Maryland Terrace,Sasovo,Russia,391448,988
974,Maressa,Bartholin,mbartholinr1@free.fr,684-536-0050,6292 Dunning Street,Sainte-Anne-de-Bellevue,Canada,H9X,508
975,Abramo,Duddin,aduddinr2@tamu.edu,316-926-4219,03271 Buell Junction,Bulawayo,Zimbabwe,,603
976,Gare,Northrop,gnorthropr3@chron.com,745-958-1717,38711 Trailsway Parkway,Khlong Toei,Thailand,34360,261
977,Corny,Beeching,cbeechingr4@shop-pro.jp,758-951-7707,74939 Paget Junction,Solsona,Philippines,2910,382
978,Candide,Depke,cdepker5@nbcnews.com,288-411-7157,978 Summerview Center,La Sebala du Mornag,Tunisia,,56
979,Carlin,Ledrun,cledrunr6@stumbleupon.com,353-461-7575,48160 Almo Pass,Banraeaba Village,Kiribati,,192
980,Eleonore,Cunniam,ecunniamr7@ibm.com,897-254-6008,4 Monterey Road,Rudnichnyy,Russia,612830,293
981,Taylor,Routhorn,trouthornr8@fotki.com,259-166-0563,9998 Monica Drive,Tangzang,China,,574
982,Nesta,Saiger,nsaigerr9@bandcamp.com,352-885-7130,271 Declaration Hill,Xi’an,China,,395
983,Mildrid,Woodroof,mwoodroofra@cbslocal.com,484-907-2391,20393 Talmadge Junction,Ponta Porã,Brazil,79900-000,609
984,Billie,Georgeon,bgeorgeonrb@nifty.com,367-694-5131,107 Cardinal Parkway,Yuanshanzi,China,,241
985,Pauline,Boldecke,pboldeckerc@t.co,483-632-8805,65238 Reinke Plaza,Huangascar,Peru,,119
986,Bradly,Carlyon,bcarlyonrd@amazonaws.com,748-876-3500,31693 Surrey Park,Alegrete,Brazil,97540-000,507
987,Michel,Draco,mdracore@sfgate.com,775-162-6097,3 Crowley Avenue,Zhangye,China,,376
988,Boycie,Huskinson,bhuskinsonrf@jalbum.net,500-719-7386,27535 Meadow Valley Street,Kangmei,China,,97
989,Henry,Osgarby,hosgarbyrg@netscape.com,688-624-1104,20 Grasskamp Alley,Darungan,Indonesia,,757
990,Stan,Reimers,sreimersrh@about.me,564-271-8830,746 Sheridan Road,Mandalay,Myanmar,,862
991,Dre,Guinan,dguinanri@bing.com,694-262-0955,3 Glendale Crossing,Nijmegen,Netherlands,6529,71
992,Kalvin,Pescod,kpescodrj@epa.gov,230-566-2976,9 Moulton Crossing,Siepraw,Poland,32-447,308
993,Roley,Cornewall,rcornewallrk@lulu.com,826-687-4642,741 Mcbride Trail,Viradouro,Brazil,14740-000,110
994,Leslie,Blanque,lblanquerl@omniture.com,217-360-4988,61 Rigney Street,La Loma,Mexico,92148,104
995,Clemmie,Fraczek,cfraczekrm@nytimes.com,456-658-0013,046 7th Crossing,Bürenhayrhan,Mongolia,,280
996,Archer,Kordova,akordovarn@imageshack.us,211-807-5544,4 Bobwhite Avenue,Dongjiao,China,,509
997,Chilton,Dunseith,cdunseithro@homestead.com,357-108-2479,73 Leroy Parkway,Colonia Aurora,Argentina,3363,232
998,Jens,Lamperti,jlampertirp@latimes.com,623-803-4166,400 Little Fleur Junction,Peoria,United States,85383,882
999,Papageno,Meriton,pmeritonrq@phoca.cz,622-776-5851,989 Steensland Park,Auxerre,France,89024 CEDEX,778
1000,Zandra,Gray,zgrayrr@bandcamp.com,884-549-7293,83 Fisk Crossing,Fareydūnshahr,Iran,,267
